Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Yield_ton_per_ha,Crop_Barley,Crop_Maize,Crop_Rice,Crop_Wheat,Region_Region_A,Region_Region_B,Region_Region_C,Region_Region_D,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Sandy,Irrigation_Drip,Irrigation_Flood,Irrigation_Sprinkler,Irrigation_Unknown,Previous_Crop_Barley,Previous_Crop_Maize,Previous_Crop_Rice,Previous_Crop_Unknown,Previous_Crop_Wheat
717.9,17.1,46.8,199.0,131.11,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1132.6,32.4,50.4,152.3,112.46,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
1339.6,30.8,85.3,157.4,124.86,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1293.1,15.8,31.6,150.2,113.61,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
1221.8,15.4,61.9,66.9,70.14,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
217.9,25.7,50.1,80.6,51.24,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
1385.4,34.9,50.8,65.7,76.62,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
557.3,32.6,44.9,63.5,53.14,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1354.4,21.2,38.1,71.4,84.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
456.1,22.7,32.1,224.2,129.84,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
771.5,22.8,89.3,78.6,63.13,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1174.2,29.7,69.6,115.4,102.8,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1032.4,21.8,76.6,214.2,137.85,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
740.7,18.0,33.9,78.1,59.35,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
1082.2,29.9,30.9,277.6,183.25,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
913.6,24.2,66.0,169.4,121.17,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
558.5,16.5,73.4,290.8,163.75,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
1040.2,30.8,53.7,98.1,95.89,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
465.5,26.7,53.3,57.7,45.33,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1102.2,24.8,53.1,197.6,140.24,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
204.0,28.5,39.2,132.2,70.02,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
913.4,25.1,75.2,193.1,123.9,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
721.4,28.0,42.9,168.4,116.59,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
594.0,32.3,49.5,164.3,113.53,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
870.4,27.3,70.3,262.8,162.22,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
1038.9,28.2,30.0,98.0,97.21,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1454.9,27.3,76.0,174.9,143.1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
1283.0,25.6,83.9,154.0,117.13,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
1132.3,18.4,33.1,218.4,144.96,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
822.7,21.7,65.5,62.5,53.34,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
709.8,28.9,54.5,182.4,116.06,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
242.3,23.5,34.7,169.6,97.97,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
666.8,23.1,70.9,293.4,171.53,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1302.9,30.2,66.7,239.0,164.78,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
699.2,15.1,68.6,88.7,73.33,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
800.1,28.6,78.8,177.3,119.21,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
553.4,24.8,47.2,245.9,147.94,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
556.4,22.5,70.6,181.1,113.98,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
280.4,21.8,74.6,139.2,83.81,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
997.9,18.5,40.1,144.2,110.35,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
782.5,21.7,87.4,141.8,102.73,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
987.7,22.8,50.4,55.0,56.06,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
911.0,23.7,72.8,232.6,157.46,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1238.5,28.4,75.2,202.7,144.79,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1176.3,24.1,60.2,117.2,93.96,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1202.9,30.9,37.7,207.5,145.69,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
849.0,27.8,46.5,127.2,95.93,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
660.0,18.8,44.1,110.8,81.9,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
1413.5,20.5,61.1,235.3,168.96,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
270.6,16.6,45.7,252.3,141.43,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
398.4,33.9,62.8,206.4,131.12,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
745.5,32.7,47.3,246.0,152.43,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
998.1,16.7,30.1,141.4,103.19,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
210.7,26.5,51.8,68.0,38.28,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1135.1,34.2,66.4,201.2,146.34,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
926.3,29.9,76.4,114.0,93.82,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
830.1,24.8,31.7,244.4,149.23,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
750.5,19.8,45.5,139.5,97.44,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
875.3,20.6,89.1,217.7,139.18,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
410.3,29.7,45.7,188.2,113.22,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
341.3,30.6,76.6,254.4,142.19,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
576.5,25.6,60.6,258.1,152.03,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
1122.4,17.4,37.3,67.1,63.11,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
964.8,33.7,68.6,123.8,95.56,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
824.2,31.9,88.0,267.7,166.5,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
943.0,17.8,83.2,151.0,103.82,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
927.0,16.1,71.4,178.7,122.33,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
599.2,25.7,60.7,95.8,81.34,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
326.7,20.7,49.2,188.2,102.27,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1365.8,20.7,51.4,116.2,94.05,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
979.9,16.7,50.8,257.3,167.42,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
1107.1,34.1,85.3,100.1,100.55,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
803.2,31.6,42.7,140.0,102.27,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1183.4,17.3,52.7,73.8,75.89,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
959.8,32.5,55.9,197.0,130.57,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
269.9,28.7,54.5,285.5,159.28,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1357.1,21.5,30.3,93.3,91.59,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
597.2,32.4,46.3,54.9,56.09,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
379.3,27.0,59.9,155.6,86.01,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
314.5,32.0,75.6,237.1,136.02,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
1136.6,24.4,64.2,293.8,181.71,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
1115.2,25.0,53.1,62.8,74.59,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
1110.2,20.8,69.9,246.5,154.99,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
1390.5,22.8,70.0,142.2,120.52,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
653.6,26.4,44.9,88.4,66.18,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
929.5,33.9,36.2,98.1,81.54,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
1005.3,27.0,78.2,281.0,180.31,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
